avggift,lastgife,pgift,ampergift,response
20,20,0.08,0,0
10.43,15,0.16,13.67,0
10.38,15,0.15,13.67,0
9.85,15,0.19,11.67,0
19,21,0.12,19,0
20,30,0.08,25,0
15.5,20,0.09,20,0
14.45,20,0.16,19,0
4.93,5,0.27,5,0
10.67,12,0.14,11,0
6.14,10,0.21,9,0
9.55,20,0.17,13.33,0
11.67,20,0.15,16.67,0
26.33,37,0.1,34.5,0
9.62,17,0.19,16,0
18,18,0.08,18,0
9.17,18,0.12,15,0
15,20,0.1,15,0
5.5,8,0.23,6.67,0
5.5,6,0.29,6.4,0
15,15,0.08,15,0
10.86,15,0.41,12.5,0
10.38,20,0.14,15,0
4.42,8,0.31,4.5,0
4.31,5,0.26,6.67,0
8,12,0.23,11.25,0
15,20,0.1,15,0
7.81,10,0.24,10,0
10.56,15,0.16,14.5,0
27.5,25,0.15,25,0
14,20,0.09,20,0
11,5,0.14,11.33,0
8.8,12,0.16,9.75,0
6.67,5,0.35,5.29,0
18,26,0.08,18,0
15,15,0.08,15,0
11.5,15,0.13,13.67,0
24,25,0.09,20,0
14,15,0.11,12.5,0
5.86,11,0.2,11,0
9,20,0.14,15,0
20,20,0.08,0,0
12.5,15,0.09,12.5,0
10.75,10,0.32,10,0
7,15,0.12,8.33,0
6.67,9,0.26,7.67,0
6,10,0.3,6.25,0
4.33,5,0.36,5.5,0
13.75,20,0.12,20,0
15.2,19,0.1,19,0
5.63,5,0.25,5,0
10.2,15,0.11,15,0
11.75,12,0.12,12.33,0
15,15,0.07,15,0
6,11,0.24,8.67,0
12.37,19,0.35,22,0
9.33,12,0.3,12,0
10.82,15,0.16,15,0
10.25,20,0.12,15.5,0
4.89,10,0.25,8.33,0
10.56,20,0.17,20,0
14,15,0.1,14,0
8.5,10,0.16,9,0
14.92,20,0.2,0,0
20,20,0.07,20,0
20,20,0.17,20,0
9.17,10,0.18,10,0
7.47,13,0.27,11,0
15,15,0.08,15,0
8.48,15,0.34,12.5,0
5.86,10,0.23,6.67,0
12.5,20,0.11,20,0
5.36,10,0.25,8.75,0
8.67,15,0.12,10,0
22.5,25,0.06,25,0
15,10,0.11,20,0
50,50,0.05,50,0
10.29,15,0.12,13.5,0
26,25,0.08,25,0
13,16,0.11,13,0
11.5,20,0.12,11.5,0
9.64,13,0.25,12.29,0
9.56,14,0.25,14,0
18,15,0.33,80,0
20,20,0.07,0,0
25,25,0.07,25,0
15,15,0.08,15,0
12.11,25,0.15,20.33,0
15,15,0.08,15,0
13.62,22,0.13,22,0
23.33,25,0.07,25,0
11,6,0.12,13.5,0
15,15,0.09,15,0
7.75,11,0.24,11,0
5.62,10,0.26,10,0
25,25,0.07,25,0
7.43,8,0.18,8.75,0
9,15,0.15,11.67,0
5.73,5,0.24,5.29,0
26.33,30,0.11,27.5,0
5.33,10,0.27,10,0
5.8,5,0.19,5.75,0
13.86,20,0.12,20,0
15,15,0.1,15,0
12.89,21,0.12,14,0
15,15,0.08,15,0
10.71,20,0.14,16.5,0
20,20,0.07,20,0
9.17,15,0.11,15,0
9,15,0.15,13.5,0
20,25,0.12,20,0
11.43,10,0.2,10,0
11.5,16,0.16,11.5,0
10,14,0.24,11,0
7.75,12,0.2,11,0
13,16,0.11,16,0
10,10,0.16,10,0
9.38,10,0.43,10,0
4.53,10,0.24,7.5,0
21.46,21,0.21,23.75,0
5.38,9,0.55,9.14,0
14.62,20,0.14,15,0
10,15,0.1,12.5,0
13.33,20,0.11,15,0
3.56,12,0.37,10,0
5.88,10,0.26,8.67,0
8,5,0.18,8.75,0
10.82,12,0.31,11,0
15,20,0.1,15,0
12,20,0.16,14,0
16.14,30,0.19,26.67,0
12.43,25,0.23,25,0
25,25,0.12,25,0
5.33,7,0.22,5.25,0
9,10,0.16,10,0
3.12,5,0.44,3.2,0
18.33,20,0.12,18.33,0
10.85,16,0.26,15,0
6.72,15,0.24,12.5,0
20,20,0.08,20,0
11,22,0.1,22,0
8,10,0.18,9.25,0
15,15,0.23,15.83,0
33.12,50,0.12,50,0
10.43,15,0.11,12.5,0
25,25,0.06,25,0
8.43,12,0.23,9.33,0
25,25,0.08,0,0
20,20,0.07,20,0
15,20,0.08,15,0
10.17,13,0.19,11.6,0
12.83,20,0.13,20,0
16.56,15,0.27,17.5,0
17.75,25,0.15,25,0
10,20,0.23,17.5,0
10.46,12,0.19,12.33,0
15,20,0.09,15,0
11.25,10,0.13,11.67,0
3.86,6,0.44,5.22,0
12.38,17,0.21,16.17,0
11.43,20,0.11,0,0
25,25,0.05,25,0
10.71,21,0.13,21,0
9.57,16,0.15,16,0
15,20,0.14,19.67,0
8.55,15,0.29,17.5,0
8.09,15,0.2,10.25,0
35,35,0.06,35,0
15,15,0.08,15,0
16.06,10,0.21,10,0
26,31,0.16,27.2,0
8.42,10,0.39,8.75,0
11.17,15,0.29,13.83,0
14.73,10,0.29,15.86,0
25,25,0.05,25,0
11.67,16,0.21,16,0
11.25,20,0.18,15,0
15,15,0.07,15,0
6.67,5,0.19,7.5,0
9.33,15,0.15,11.67,0
9.86,9,0.28,10.5,0
8.52,12,0.35,11.6,0
8.62,9,0.27,8.62,0
11.4,15,0.1,15,0
7.8,10,0.22,8.25,0
6.07,12,0.37,8,0
16,20,0.16,18,0
13.38,21,0.16,16.5,0
13.83,15,0.2,13.33,0
9.85,11,0.22,14.75,0
20,20,0.07,20,0
4.92,5,0.34,4.57,0
7,11,0.31,9.4,0
8.71,10,0.24,12.67,0
8.38,15,0.15,15,0
15,15,0.08,15,0
15,15,0.08,15,0
13.25,20,0.11,20,0
9.38,20,0.17,20,0
20,20,0.09,20,0
13,20,0.22,20,0
20,15,0.06,15,0
15,15,0.07,15,0
10.5,10,0.18,10,0
7.46,10,0.21,7.75,0
9.77,10,0.24,12.6,0
7.57,5,0.17,8,0
15,25,0.07,15,0
20,20,0.07,20,0
15.33,16,0.12,15.33,0
10.38,15,0.14,15,0
6.17,25,0.31,7.75,0
9.23,14,0.19,13,0
26.25,50,0.11,33.33,0
16.67,20,0.09,20,0
4.67,7,0.18,5,0
19.21,40,0.26,29.33,0
9.2,10,0.21,10,0
20,20,0.08,20,0
12.5,15,0.09,12.5,0
10,12,0.15,11,0
6.75,9,0.27,8,0
12.5,20,0.09,12.5,0
11.23,10,0.35,11.5,0
10.37,11,0.32,11.67,0
11.75,15,0.11,17.5,0
8.1,10,0.18,8.75,0
10.62,17,0.12,16,0
10,15,0.09,10,0
30,30,0.05,30,0
7.77,5,0.23,7,0
5.87,7,0.23,5.62,0
13.22,22,0.15,20.67,0
20,20,0.07,20,0
15.57,25,0.13,17,0
10.47,10,0.24,12.4,0
20,20,0.07,20,0
20,20,0.07,20,0
15,15,0.08,0,0
7.2,15,0.16,12.5,0
20,20,0.07,20,0
10.48,15,0.32,13.17,0
9,11,0.24,8.67,0
10.23,20,0.19,20,0
12.77,20,0.28,22.5,0
15,25,0.08,25,0
5.35,5,0.4,5.5,0
6.29,8,0.27,6.8,0
13.6,16,0.15,14.5,0
20,20,0.07,20,0
17.5,21,0.08,21,0
10,15,0.12,11.67,0
5.75,10,0.17,5.75,0
20,20,0.07,20,0
10.83,20,0.13,15,0
9.2,15,0.15,10.5,0
15.88,15,0.2,21,0
8,35,0.41,20,0
7.68,10,0.36,10.4,0
20,20,0.06,20,0
11.8,16,0.19,13.25,0
19.88,25,0.12,27,0
7.38,2,0.23,11.25,0
20,20,0.08,20,0
16.5,23,0.09,10,0
22.33,32,0.12,22.33,0
13.6,20,0.1,20,0
25,25,0.07,25,0
10.5,12,0.28,11.43,0
10,15,0.09,10,0
4.86,10,0.22,6.67,0
18.33,20,0.07,20,0
4.76,5,0.35,5.56,0
13.33,20,0.12,13.33,0
17.18,30,0.17,30,0
13,25,0.17,15,0
10.38,10,0.31,11.14,0
11,16,0.07,16,0
17.6,20,0.11,20,0
5.91,16,0.19,16,0
4.32,5,0.37,5,0
4.91,6,0.37,6.2,0
8.39,14,0.44,14.75,0
6.93,13,0.28,13,0
25,25,0.06,25,0
9.67,10,0.18,8.75,0
9.78,3,0.44,10.59,0
10.12,20,0.12,20,0
27.86,35,0.12,35,0
10.58,12,0.17,10.67,0
10.67,15,0.18,12,0
17,20,0.11,0,0
9.58,10,0.25,10,0
13.83,10,0.17,10,0
9.33,5,0.12,9.33,0
15.14,5,0.12,17.5,0
16.25,25,0.11,25,0
8,10,0.29,8.67,0
21.3,24,0.26,27,0
17.12,30,0.12,25,0
8.62,4,0.2,10.6,0
12.33,15,0.14,14.5,0
15.5,36,0.15,32.5,0
20,20,0.07,20,0
8.72,10,0.28,9,0
20,20,0.08,20,0
10,16,0.17,16,0
10.3,12,0.18,12.5,0
25,25,0.08,25,0
15.5,20,0.12,15.5,0
3.17,10,0.29,7.5,0
7.64,5,0.26,9.27,0
7.08,7,0.24,6.86,0
9.67,15,0.13,13,0
7.18,15,0.16,11.67,0
10.7,17,0.24,16,0
10.33,15,0.15,12.5,0
16,17,0.09,16,0
7.67,6,0.24,8.75,0
15,15,0.08,15,0
17.5,20,0.11,17.5,0
10.8,10,0.12,15,0
16.25,25,0.24,18,0
15.91,20,0.13,20,0
16.67,20,0.11,16.67,0
28.43,35,0.26,30.6,0
9,15,0.11,15,0
11,20,0.14,20,0
16.25,21,0.15,16.25,0
9.85,17,0.28,12.5,0
23.33,25,0.08,40,0
14,20,0.09,20,0
7.9,9,0.26,9.83,0
11,16,0.23,15,0
13.67,15,0.12,17.5,0
20.26,42,0.29,35.33,0
14.2,22,0.22,21,0
15.17,25,0.12,15.25,0
16.25,50,0.14,37.5,0
9.22,10,0.24,10,0
15,15,0.07,15,0
10,15,0.1,10,0
4.61,7,0.32,5.8,0
15.67,25,0.11,15.67,0
9.54,13,0.15,11.67,0
5,5,0.2,5,0
8.89,20,0.23,20,0
15,10,0.13,20,0
13.55,17,0.18,17,0
5.79,8,0.3,8.6,0
10.42,20,0.18,20,0
11.91,18,0.2,16.5,0
26.67,30,0.1,28,0
6.55,15,0.19,7.67,0
25.29,25,0.12,25,0
12,15,0.13,15,0
10.5,20,0.18,20,0
11.5,15,0.17,14.25,0
11.25,16,0.1,16,0
15,15,0.2,15,0
8.67,15,0.12,5,0
11,17,0.12,13,0
14.5,20,0.09,20,0
11.75,25,0.13,25,0
35,50,0.08,35,0
12.25,20,0.11,20,0
9.75,13,0.13,15,0
8.31,10,0.22,8.71,0
12.69,15,0.23,12.22,0
15.38,25,0.12,25,0
3.4,4,0.29,3.57,0
10.33,20,0.17,16,0
21.25,20,0.09,21.67,0
20,20,0.11,20,0
4.75,5,0.19,5,0
15,15,0.08,0,0
8.07,5,0.32,10,0
20,20,0.06,20,0
6.25,11,0.17,6.25,0
10,15,0.25,5,0
10,15,0.17,11.67,0
21.5,32,0.17,32,0
13.16,20,0.26,16.25,0
10.33,15,0.14,12.33,0
6.11,10,0.31,8,0
10.3,15,0.29,15,0
12.4,18,0.12,15,0
7.5,7,0.22,7.5,0
12.33,15,0.14,11,0
4.36,5,0.16,5.5,0
12.86,16,0.14,15.33,0
5.98,5,0.46,5,0
9.64,19,0.19,15.67,0
8.07,13,0.21,11.5,0
11.78,17,0.19,16,0
12.8,5,0.16,19,0
20,20,0.09,20,0
10.5,15,0.28,11.25,0
6.67,10,0.14,6.67,0
25.5,25,0.14,25,0
20,20,0.19,17.5,0
12.67,15,0.12,12.67,0
7,8,0.16,7,0
18.33,20,0.16,20,0
7.67,11,0.17,7.67,0
8.88,15,0.16,11.67,0
4.26,5,0.35,5,0
14,20,0.09,20,0
20,25,0.08,20,0
41.67,50,0.07,45,0
13.5,15,0.14,15,0
10.07,25,0.23,18.33,0
9.91,20,0.16,20,0
14.33,20,0.19,16,0
12.78,15,0.13,15,0
11.71,18,0.13,16.67,0
7.33,7,0.16,7.33,0
13.29,16,0.14,16,0
9.3,15,0.17,14,0
11.12,17,0.24,16,0
13.4,15,0.13,14.25,0
17.91,31,0.16,31,0
9.5,15,0.14,15,0
12.1,10,0.21,13.33,0
9.67,15,0.13,13.33,0
6.25,9,0.27,7.75,0
7.11,12,0.36,11.33,0
4.08,4,0.42,4.56,0
8.25,10,0.19,9.6,0
6.5,15,0.23,10,0
17.21,25,0.22,21.67,0
25,25,0.07,25,0
12.7,20,0.23,19,0
15,15,0.08,15,0
16,25,0.14,22.5,0
15,25,0.09,22.5,0
17.5,30,0.08,30,0
17.25,19,0.1,19,0
10.33,20,0.16,13.33,0
9.67,15,0.1,15,0
5.53,10,0.25,9.5,0
12.4,10,0.14,12.5,0
12.83,20,0.14,15.67,0
12,14,0.16,14,0
9.42,14,0.28,12.75,0
20,20,0.07,20,0
8.45,12,0.23,10.33,0
10,15,0.1,12.5,0
13.42,15,0.44,15.38,0
18.11,20,0.16,23,0
13.57,25,0.2,25,0
4.52,3,0.28,5.6,0
13.11,25,0.17,15.25,0
6.36,8,0.23,8,0
20.59,45,0.22,42.5,0
20,20,0.07,20,0
6.27,10,0.49,10.83,0
6.88,10,0.3,10,0
7.1,8,0.38,7,0
7.78,20,0.15,17.5,0
7.7,10,0.23,9.25,0
9.73,20,0.22,14.25,0
10.08,15,0.19,14.4,0
32.2,40,0.09,40,0
7.82,10,0.33,10,0
19.38,25,0.21,25,0
17.5,58,0.1,58,0
8.75,10,0.19,8.75,0
14.33,15,0.16,16,0
15,25,0.19,19,0
6.3,10,0.2,7.5,0
11.2,20,0.17,20,0
50,50,0.07,50,0
50.4,50,0.1,50.5,0
13.33,20,0.12,15,0
9.43,16,0.22,16,0
9.92,15,0.27,12.67,0
9.18,11,0.26,11,0
12,50,0.17,35,0
8,7,0.2,8,0
11.2,20,0.13,18,0
9,20,0.13,15,0
14.12,19,0.15,19,0
20,20,0.07,20,0
6.19,14,0.46,11.5,0
11,15,0.14,13.33,0
11.43,15,0.17,13,0
20,25,0.09,20,0
23.33,25,0.09,23.33,0
5.94,5,0.31,6.3,0
12.31,17,0.22,15.5,0
5.5,10,0.56,5.75,0
15.56,15,0.23,15,0
9,13,0.25,13,0
14.38,20,0.22,16.25,0
8.57,15,0.2,10,0
10.38,20,0.15,18,0
12,18,0.11,18,0
8.2,9,0.2,9,0
9.6,12,0.15,10.75,0
9.5,15,0.09,13,0
12,15,0.26,15.5,0
14.83,21,0.1,19,0
15,20,0.08,15,0
10,15,0.1,10,0
26.65,51,0.25,51,0
5.86,10,0.19,6.33,0
8.2,15,0.18,9.5,0
7.87,13,0.31,12,0
4.78,7,0.28,5.5,0
7.17,9,0.2,7.4,0
5.7,5,0.26,5,0
12.5,15,0.11,10,0
15.5,25,0.1,25,0
15,15,0.09,15,0
7.69,11,0.22,11.33,0
11.2,25,0.17,25,0
10.88,13,0.32,13,0
25.64,26,0.31,26.5,0
7.15,38,0.2,14.25,0
9.67,10,0.21,9.83,0
13.92,25,0.17,25,0
20,20,0.07,20,0
103,103,0.06,103,0
25,25,0.07,25,0
8,6,0.16,8.67,0
9.67,12,0.16,12,0
19.75,25,0.08,25,0
20,20,0.07,20,0
29.17,45,0.12,40,0
6.61,10,0.31,10,0
13.67,15,0.12,13.67,0
11.71,20,0.19,17.33,0
9.4,15,0.15,10.5,0
7.43,12,0.19,11.33,0
12,15,0.19,13.5,0
12.79,10,0.29,10,0
5.7,5,0.44,6.22,0
13.29,20,0.13,20,0
7.89,10,0.3,9.57,0
11.5,15,0.25,13.5,0
10.67,10,0.14,10.67,0
15,20,0.08,17.5,0
9.31,10,0.21,9.67,0
8.53,15,0.24,15,0
11,15,0.11,14,0
15,20,0.23,20,0
10.86,10,0.2,11,0
41.25,100,0.07,100,0
9.29,20,0.15,13.33,0
14,20,0.11,20,0
11.79,20,0.41,16,0
12.79,10,0.19,13.75,0
8.57,20,0.25,20,0
7.75,4,0.25,8.83,0
6.38,10,0.26,10.5,0
52.86,100,0.07,100,0
6.29,10,0.16,10,0
13.25,10,0.12,16.5,0
8.14,13,0.24,12,0
3.84,4,0.41,4.25,0
9.29,13,0.19,12.5,0
4.76,7,0.43,5.55,0
13.45,15,0.24,16,0
11.83,15,0.14,14,0
11.29,15,0.16,12.25,0
8.25,10,0.44,10,0
17.5,20,0.13,17.5,0
30.5,52,0.17,51,0
6.7,10,0.38,10.67,0
23.36,25,0.16,25,0
6.61,10,0.23,8.75,0
9.33,15,0.12,13,0
9.62,20,0.15,15.67,0
21.14,32,0.11,32,0
13.56,15,0.18,16.67,0
18.67,15,0.12,19,0
11.67,5,0.14,15,0
9.24,12,0.52,11,0
14.9,21,0.14,21,0
14.78,19,0.15,20.67,0
10.5,10,0.22,14,0
4,5,0.3,3.6,0
13.67,25,0.11,13.67,0
8.81,13,0.29,12,0
13.67,21,0.09,18,0
7.25,7,0.27,7.29,0
18,18,0.08,18,0
12.33,20,0.11,15,0
10,15,0.11,13,0
4.85,5,0.27,5,0
13,25,0.14,15,0
20,20,0.07,20,0
11.5,25,0.11,18,0
14.28,15,0.26,17,0
9.33,12,0.16,8,0
10.54,20,0.24,18.33,0
6.6,10,0.24,10,0
32.12,35,0.12,30,0
15,15,0.08,15,0
12.6,10,0.2,0,0
13.71,0,0.44,13,0
11,12,0.15,11,0
15,15,0.07,15,0
3.5,6,0.29,4.17,0
9.54,14,0.19,14,0
16.5,20,0.11,18.67,0
20,25,0.08,20,0
5.11,5,0.26,5.8,0
9.08,12,0.19,12,0
10,15,0.09,10,0
4.68,5,0.27,5,0
9.04,16,0.34,14.67,0
6.75,7,0.17,5.67,0
10,15,0.1,10,0
6.4,9,0.27,9.5,0
10,10,0.23,10,0
8.93,15,0.24,11.6,0
12.5,15,0.17,12.5,0
10.4,10,0.19,10.4,0
6.46,11,0.28,8.33,0
11.25,15,0.17,11.67,0
8.44,10,0.14,10.5,0
9.36,10,0.26,10,0
6.75,10,0.17,9,0
11,15,0.1,15,0
6.36,10,0.22,8.6,0
8.75,15,0.12,12.5,0
20,20,0.07,20,0
16.14,26,0.14,21.5,0
8.21,20,0.21,15,0
21,35,0.08,35,0
13.33,20,0.11,22.5,0
13,15,0.1,15,0
6,7,0.32,4.67,0
10.57,10,0.23,11.17,0
3.96,8,0.43,6.2,0
15,15,0.07,15,0
7,5,0.19,7.4,0
15,20,0.09,20,0
10.11,13,0.13,13,0
10,20,0.24,20,0
15,20,0.07,20,0
7.8,10,0.15,8.5,0
6.94,10,0.25,11.5,0
7.4,20,0.22,8,0
7.43,11,0.23,11,0
8.5,10,0.15,8,0
10,15,0.14,10,0
8.92,10,0.18,11,0
21.75,25,0.12,30,0
20,20,0.08,20,0
3.27,3,0.32,3.4,0
8.92,12,0.17,8,0
13.55,10,0.29,14.5,0
12.5,15,0.1,12.5,0
33.33,50,0.08,25,0
17,15,0.21,17,0
3.45,5,0.28,3.62,0
13.57,21,0.14,21,0
5.79,12,0.21,11,0
8.36,10,0.22,10.5,0
4.53,10,0.27,10,0
14.33,23,0.2,20,0
27.22,50,0.13,45,0
18.12,25,0.23,25.33,0
5.75,10,0.38,7.6,0
15,15,0.07,15,0
8.5,15,0.2,12.33,0
9.56,13,0.23,11,0
15,15,0.07,15,0
6.44,10,0.17,9,0
10.33,13,0.17,11.4,0
4.44,6,0.34,7.14,0
8,15,0.16,12.5,0
10.67,20,0.07,20,0
7.8,12,0.21,11,0
15,20,0.1,10,0
11.5,17,0.29,17,0
9,10,0.18,10.5,0
7.4,15,0.12,15,0
15,18,0.23,14.5,0
15,15,0.08,15,0
13,10,0.42,14,0
11.57,15,0.16,13.75,0
20,20,0.08,20,0
8.5,10,0.25,9.83,0
20,20,0.07,20,0
10.33,16,0.16,15,0
12.12,15,0.23,13.33,0
9.38,12,0.22,11,0
11.8,20,0.13,17,0
7.4,12,0.18,12,0
10.75,15,0.11,15,0
18,0,0.08,18,0
21.62,25,0.23,26,0
25.09,20,0.19,14.5,0
17.5,25,0.09,17.5,0
12.33,15,0.27,11.67,0
9.77,20,0.19,15,0
10.29,15,0.29,15,0
14.5,18,0.11,16,0
11.67,17,0.14,16.33,0
8.75,10,0.2,11.5,0
5.81,5,0.5,7.43,0
8.25,10,0.23,9,0
13.5,20,0.11,17.5,0
33.89,75,0.12,62.5,0
10.07,15,0.19,15,0
15,15,0.07,15,0
3.15,6,0.42,3,0
7,9,0.22,7,0
22.83,25,0.07,0,0
7.8,8,0.19,7.8,0
15,20,0.09,15,0
8.52,8,0.27,7,0
9.57,20,0.13,20,0
6.96,10,0.31,9.2,0
15,15,0.08,15,0
22.5,25,0.11,25,0
7.5,10,0.3,9.67,0
9.75,20,0.17,7.5,0
22.5,0,0.07,0,0
13,16,0.08,13,0
14.5,15,0.16,18.75,0
10.25,15,0.13,15,0
18.33,20,0.12,18.33,0
6.67,6,0.37,7.2,0
18.25,26,0.18,27.33,0
16,16,0.05,16,0
6.08,4,0.23,5.5,0
6.79,10,0.25,10,0
10,15,0.12,15,0
15,20,0.11,15,0
25,25,0.11,25,0
5.95,20,0.35,10,0
14,15,0.09,14,0
7.23,7,0.35,8,0
2.59,5,0.27,2.6,0
7.24,12,0.23,12,0
6.79,12,0.21,10.75,0
15,15,0.08,15,0
21.71,13,0.11,30.43,0
7.84,15,0.25,13.5,0
9.57,10,0.23,9.5,0
11.38,25,0.21,30,0
26.33,25,0.21,29.6,0
10.15,10,0.55,11.71,0
10,15,0.09,10,0
12.08,25,0.18,25,0
17.67,21,0.23,18.5,0
5.44,7,0.25,5.67,0
12.2,15,0.13,13,0
6.53,10,0.22,9,0
10.24,15,0.28,15,0
7.79,10,0.23,10.5,0
7.2,10,0.21,7.33,0
7.46,10,0.27,8.83,0
25.5,25,0.3,28,0
13.25,13,0.13,13.25,0
12,15,0.13,15,0
8.06,13,0.63,11,0
8.79,12,0.26,11,0
11.8,20,0.14,20,0
17.5,25,0.11,17.5,0
13.78,1.68E+01,0.15,15.81,0
15,15,0.19,13.75,0
5,5,0.21,5.8,0
10,5,0.14,15,0
5.06,5,0.29,5,0
5.4,0,0.23,5.25,0
15.71,14,0.12,13,0
12.5,20,0.11,12.5,0
7.57,15,0.16,11.67,0
12.75,16,0.1,13,0
7.74,10,0.34,8.71,0
18,21,0.09,18,0
3.19,1,0.28,3.2,0
15.5,30,0.1,25,0
15,15,0.09,15,0
14.17,25,0.12,15,0
8.25,10,0.15,8.25,0
16,12,0.13,20,0
4.48,2,0.36,4.2,0
8.12,12,0.21,10.67,0
14,6,0.16,20,0
36.67,35,0.12,36.67,0
3.67,3,0.29,3.86,0
22.5,25,0.06,25,0
3.8,5,0.52,3.7,0
9,15,0.13,15,0
14.69,20,0.19,20,0
14.55,20,0.2,16.67,0
6.97,10,0.49,11,0
7.5,20,0.11,20,0
43.33,50,0.17,43.33,0
11.95,20,0.16,20,0
8.27,10,0.29,10.67,0
11.25,13,0.26,13,0
7.05,10,0.28,11.25,0
6.67,8,0.36,6.86,0
13.33,15,0.17,15,0
17.23,30,0.19,23,0
12.85,14,0.33,14.14,0
12.5,15,0.12,15,0
7.55,15,0.17,10,0
7.69,10,0.33,10,0
12.5,20,0.12,12.5,0
4.17,6,0.21,4.4,0
8.27,10,0.3,9.67,0
15,15,0.11,15,0
23.92,30,0.19,27.5,0
8.75,10,0.15,8.75,0
13.67,25,0.12,13.67,0
15.25,12,0.16,31.33,0
20,20,0.08,20,0
30,30,0.07,30,0
10.33,15,0.1,13,0
11.46,12,0.22,11.75,0
9.2,5,0.17,13,0
9.4,15,0.12,13,0
5.5,10,0.3,6.75,0
12.2,16,0.16,15.33,0
9.08,13,0.2,14,0
10,15,0.13,10,0
11.86,10,0.21,10,0
25,25,0.07,25,0
17.75,20,0.13,20.33,0
20.17,30,0.13,27.5,0
15,15,0.07,15,0
7.5,6,0.31,7.14,0
3.83,5,0.26,5.29,0
25,25,0.07,25,0
20,20,0.06,20,0
5.53,10,0.26,6.75,0
5.6,10,0.16,6.25,0
20,20,0.07,20,0
11,15,0.15,12.5,0
15,15,0.08,15,0
14.67,20,0.18,19.75,0
20,20,0.06,20,0
12.25,12,0.15,12.25,0
12,20,0.11,17.5,0
7,10,0.14,7,0
4.64,7,0.18,7.33,0
30,30,0.08,30,0
4.92,5,0.21,5.33,0
10.5,15,0.11,13.5,0
13.33,15,0.1,15,0
16,17,0.1,16,0
8.73,10,0.16,10,0
10.93,19,0.2,18,0
13,16,0.08,16,0
2.68,5,0.36,4,0
8.38,10,0.15,14,0
24.25,25,0.1,25,0
22.5,25,0.07,22.5,0
11.35,17,0.28,12.33,0
18,25,0.08,25,0
15.5,23,0.11,20.5,0
17,27,0.07,27,0
7.06,8,0.24,9,0
15,15,0.12,15,0
15,15,0.07,15,0
18,25,0.14,25,0
5.38,7,0.28,6,0
15.2,20,0.11,18,0
10,15,0.12,10,0
11.25,15,0.09,15,0
5.43,5,0.31,7.62,0
7,10,0.22,8.4,0
8.22,11,0.26,9.5,0
14.19,50,0.22,30,0
4.75,5,0.41,5,0
15.5,17,0.15,15.67,0
7.71,10,0.22,8.86,0
18.22,22,0.15,23.5,0
30.9,50,0.15,34.25,0
19.57,100,0.26,21.83,0
9.2,15,0.13,15,0
3.57,5,0.24,5.5,0
14.25,20,0.13,15.67,0
5.91,5,0.43,5.11,0
4.56,4,0.26,4.83,0
10.5,12,0.15,10.67,0
7.12,10,0.25,10,0
6,8,0.17,7,0
12.38,25,0.27,20.83,0
7,15,0.14,15,0
11.71,15,0.15,10.33,0
20,15,0.08,20,0
15.83,25,0.1,25,0
8.33,11,0.14,11.67,0
7.69,12,0.32,10.5,0
15,15,0.08,15,0
29.29,50,0.12,27.5,0
11.31,20,0.34,14.83,0
13,20,0.09,20,0
10.08,13,0.24,13,0
21.67,20,0.08,0,0
6,10,0.19,9,0
7,10,0.19,7.5,0
7.1,7,0.21,8.33,0
15.51,10,0.45,12.67,0
14.4,20,0.14,17.33,0
20,20,0.06,20,0
12.33,25,0.1,25,0
5.59,10,0.35,6.33,0
55.56,75,0.09,75,0
18,21,0.12,21,0
8.67,20,0.11,11.5,0
11.14,15,0.29,15,0
12.75,16,0.08,16,0
9,10,0.15,9,0
3.81,5,0.25,4.71,0
13.6,16,0.15,14.5,0
13.83,15,0.11,16,0
18.33,25,0.17,25,0
9,15,0.18,9.5,0
10,15,0.09,12.5,0
13,16,0.08,16,0
20,20,0.08,20,0
8.12,5,0.19,9.67,0
20,20,0.06,20,0
10,15,0.1,12.5,0
9,25,0.14,17,0
14,20,0.16,17.33,0
9.36,21,0.17,17,0
20,20,0.07,20,0
16,17,0.09,16,0
9,10,0.17,10,0
10.86,14,0.18,12.8,0
13,16,0.06,16,0
5.59,10,0.25,8.5,0
30,30,0.07,30,0
10.75,11,0.17,10.75,0
10.33,15,0.2,13.33,0
13.67,15,0.12,15,0
12.5,15,0.09,12.5,0
9.15,20,0.2,15.5,0
5.29,5,0.22,5.29,0
50,50,0.07,50,0
11,25,0.11,10,0
49.77,60,0.11,55,0
7.13,10,0.37,9.8,0
6.6,15,0.19,11.67,0
5.38,5,0.37,5.67,0
3.69,5,0.45,5.29,0
6.73,9,0.5,9.67,0
15.76,0,0.35,24.38,0
12.7,25,0.2,18.33,0
8.75,13,0.16,9.67,0
17.36,10,0.2,25,0
20.35,33,0.22,34.5,0
11.75,11,0.26,16.25,0
10,15,0.11,10,0
50,50,0.07,50,0
14.5,21,0.11,20,0
15,15,0.08,0,0
14.5,16,0.12,18,0
3.53,10,0.28,4.4,0
24,24,0.08,24,0
7.6,18,0.11,18,0
20.71,25,0.1,22.5,0
19.65,25,0.24,35,0
9,16,0.1,13,0
17.33,15,0.15,20,0
7.5,10,0.2,8.67,0
8.06,11,0.31,9.75,0
11.5,17,0.18,16,0
13,25,0.1,25,0
13.45,26,0.17,23.5,0
12.31,20,0.22,17.5,0
13.67,16,0.15,16.5,0
17.5,25,0.1,17.5,0
18,20,0.15,23.67,0
