avggift,lastgife,pgift,ampergift,response
11.2,16,0.12,14.67,0
4.92,5,0.37,6.25,0
7.38,13,0.16,11,0
14,17,0.11,16,0
14.43,20,0.12,16.67,0
17,15,0.13,15,0
8.25,15,0.11,12.5,1
11.27,16,0.19,13,0
6.65,5,0.28,11,0
7.9,10,0.21,10,0
13.43,20,0.2,20.83,0
17.33,20,0.14,20,0
7.91,20,0.19,13.5,0
28.33,25,0.11,23.33,0
14.25,20,0.11,20,0
10.13,10,0.21,15,1
15,20,0.17,20,0
23.75,25,0.17,26.67,0
25,25,0.07,0,0
9.4,15,0.13,15,0
25,25,0.07,25,0
4.8,10,0.24,5.25,0
15,15,0.06,15,0
17.31,28,0.22,26.8,1
7.07,6,0.27,7.2,0
15.42,15,0.19,13.75,0
15,15,0.06,15,0
11.07,18,0.31,16.67,0
20,20,0.08,20,0
12.21,10,0.21,10.4,1
9.83,12,0.17,11,1
18,22,0.1,22,0
6.93,10,0.21,8.5,1
7,9,0.18,9.33,0
9.11,12,0.25,10.4,0
8.6,10,0.24,10,0
5.71,10,0.29,7.5,0
4.22,6,0.56,5.2,1
9.07,15,0.29,15,0
8.67,11,0.14,8.67,0
10,15,0.11,15,0
14,10,0.16,16.67,0
8.75,17,0.15,16,0
7.43,10,0.23,8,0
14.8,22,0.1,19,0
15,15,0.08,15,0
8.67,15,0.14,14,0
7.36,14,0.18,12,0
15,15,0.08,15,0
15,15,0.08,15,0
14.74,30,0.35,30,0
9.47,15,0.23,12.83,0
10.5,16,0.12,13,0
7,10,0.31,9.75,0
4.57,4,0.29,4.6,0
26.25,25,0.08,27.5,0
9.91,10,0.3,9.57,0
15,15,0.08,15,0
8,16,0.13,13,0
18.33,15,0.12,17.5,0
5.31,5,0.22,5,0
20,25,0.17,25,0
6.91,6,0.29,8.5,0
10.36,12,0.21,11.33,0
15,15,0.08,15,0
12.75,20,0.15,20,1
15,15,0.08,15,0
8.54,10,0.23,10.43,0
20,20,0.07,20,0
5.1,3,0.57,5.38,0
13.71,16,0.15,15.67,0
23.33,30,0.09,30,0
8.81,10,0.17,8.33,0
20,20,0.06,20,0
10.67,12,0.11,10.67,0
16.71,30,0.15,21.67,0
11.6,16,0.11,16,0
5.38,10,0.17,6.75,0
11.5,15,0.16,15,0
28.12,40,0.14,32.5,0
12.6,15,0.19,15,0
12.11,17,0.19,17,0
9.31,10,0.19,10,0
15,15,0.08,15,0
9.38,18,0.13,18,0
14.43,20,0.13,19,0
6.05,11,0.27,10,0
8.92,10,0.17,12.67,0
16,20,0.15,19,0
6.62,8,0.22,8,0
28.75,31,0.11,30,0
9.6,15,0.15,10,0
17.5,25,0.11,25,0
12,19,0.09,19,0
10,15,0.11,12.5,0
25,30,0.09,27.5,0
6.27,10,0.23,10,0
9.67,17,0.15,13,0
10,16,0.11,13,0
5.37,10,0.25,8.67,0
9.88,14,0.24,12.25,0
7.5,10,0.22,7.8,0
25,25,0.06,25,0
16.62,20,0.18,20,0
15,20,0.12,17.5,0
7.14,5,0.2,7.5,0
10.83,15,0.19,15,0
14.83,30,0.17,19.25,0
18.5,35,0.16,31.5,0
13.36,20,0.17,19,0
6.67,18,0.14,18,0
11.8,12,0.17,11.8,0
14,10,0.19,23.5,0
24.1,25,0.16,33.33,0
19.33,25,0.22,25,0
10,15,0.12,14,0
9.38,15,0.19,12.5,0
24,27,0.13,24,0
12.43,10,0.14,13.5,0
6.18,10,0.28,8,0
9.2,5,0.15,10,0
7.94,10,0.25,10,1
10.33,20,0.18,20,0
27.46,30,0.14,37,0
9.83,15,0.18,11.75,0
7.62,10,0.27,8.33,0
9.17,15,0.14,15,0
8.5,8,0.2,9.6,0
50,50,0.05,50,0
8.67,17,0.12,16,0
3.12,5,0.34,5,0
8.6,11,0.14,10.33,0
13.57,25,0.32,20,0
6.25,10,0.19,7.25,0
13,16,0.1,13,0
7.95,6,0.3,6,0
6.5,15,0.22,12.67,0
6,10,0.17,5.67,0
11.67,20,0.08,12.5,0
13.75,10,0.12,20,0
10,10,0.15,10,0
5.81,10,0.24,10,0
6.5,10,0.22,7,0
7.29,6,0.2,7.8,0
6.26,8,0.47,6,0
17.5,25,0.08,17.5,0
17,25,0.13,18.75,0
10.14,15,0.13,13.33,0
7.94,19,0.25,10.38,0
15,15,0.07,15,0
25,25,0.06,25,1
10,15,0.12,11.67,0
6.94,7,0.31,7.6,0
25,25,0.07,25,0
30,30,0.08,30,0
23,23,0.07,23,0
13,21,0.1,21,0
20,20,0.07,20,0
20,20,0.08,20,0
12.25,21,0.24,19,0
16.29,20,0.12,20,0
11.8,15,0.12,13.5,0
9,15,0.09,11,0
13,14,0.15,13,0
33.67,53,0.13,40.5,0
10.33,15,0.14,10.33,0
18.33,25,0.08,25,0
18.33,25,0.07,25,0
10,20,0.12,20,0
14,20,0.09,16,0
7.67,20,0.17,20,0
20,20,0.06,20,0
13,16,0.07,16,0
25,25,0.06,25,0
25,25,0.08,25,0
9.67,14,0.16,9.5,0
5.14,5,0.33,5,0
10,15,0.21,11.67,0
5.11,5,0.21,5,0
11,15,0.14,15,0
10.25,15,0.11,12,0
10,15,0.1,12.5,0
15.86,25,0.16,18,0
13.29,18,0.16,16.5,0
10.2,15,0.1,15,0
13,15,0.19,16.67,1
44.29,100,0.12,50,0
12.08,15,0.22,15,0
8,12,0.24,10.4,0
8.26,10,0.3,10.4,0
5.6,6,0.22,5.5,0
9.22,17,0.15,17,0
25,25,0.05,25,0
100,125,0.07,108.33,0
5.81,8,0.31,7.5,0
4.52,10,0.27,7.5,0
12.62,30,0.17,27.5,0
17.86,25,0.09,22.5,0
12.2,16,0.12,15,0
17.75,25,0.25,19.62,0
11.62,10,0.2,7.5,0
18.57,20,0.11,20,0
6.81,20,0.3,20,0
10.58,10,0.19,13.25,0
15,15,0.07,15,0
21.67,50,0.14,25,0
5.75,8,0.23,8,0
12.5,20,0.1,12.5,0
18.33,25,0.12,18.33,0
20,20,0.12,20,0
5.06,5,0.67,5,0
20,20,0.07,20,0
8.54,8,0.2,9.6,0
9.38,10,0.31,10,0
10.4,10,0.23,15,0
10,15,0.15,15,0
11.88,20,0.13,20,0
6.06,10,0.27,9.5,0
12.5,15,0.08,15,0
6.09,8,0.24,7.6,0
11.25,15,0.1,15,0
21.25,30,0.11,26.67,0
20,20,0.1,20,0
5.13,5,0.23,5.4,0
21,25,0.12,25,0
25,25,0.07,25,0
23.33,15,0.13,28.75,0
16.2,19,0.16,15.33,0
9,12,0.21,8.8,0
19.17,35,0.14,35,0
10.78,20,0.14,20,0
12.14,15,0.15,15,0
10.79,20,0.19,16,0
10,15,0.14,10,0
8.8,15,0.2,10.5,0
10,15,0.11,15,0
13.88,21,0.14,18.5,0
13.4,10,0.21,17.5,0
13.14,15,0.14,15,0
6.71,15,0.13,12.5,0
18.57,25,0.11,25,0
15,15,0.08,15,0
12,21,0.18,18,0
20,20,0.07,20,0
20,20,0.07,20,0
19,20,0.19,17.5,0
12.44,15,0.2,12,0
10.5,20,0.12,17.5,0
7,8,0.18,7,0
11.36,15,0.18,17.33,0
14.4,21,0.1,21,0
6.12,15,0.2,13.33,0
7.05,10,0.25,9,0
25,25,0.07,25,0
20,20,0.11,20,0
9.5,19,0.28,14.75,0
5,7,0.24,7,0
14.6,20,0.12,20,0
4.36,1,0.33,4.56,0
5,6,0.27,6,0
13.67,11,0.12,13.67,0
12.92,18,0.18,18,0
7.09,10,0.2,10,0
9,25,0.12,25,0
15.17,25,0.14,25,0
7.73,9,0.38,8.67,0
14,18,0.11,20,0
20,20,0.06,20,0
17,21,0.08,0,0
10,10,0.14,10,0
13,16,0.1,13,0
14,12,0.1,11,1
11.05,19,0.44,15.5,0
16.71,25,0.13,21.67,1
25,25,0.07,25,0
12.4,20,0.13,14,0
9.44,10,0.23,10.43,0
20,25,0.13,22.5,0
4.89,6,0.3,5,0
19.09,20,0.19,20,0
37.5,50,0.06,50,0
9.31,10,0.19,10,0
15,15,0.08,15,0
10,10,0.14,13.33,0
19.6,30,0.09,27.5,0
10.71,20,0.18,20,0
9.17,10,0.29,12,0
10.31,4,0.23,8,0
6,7,0.22,6.33,0
11.47,16,0.22,13,0
9.29,4,0.25,11,0
14,15,0.11,14,0
5.8,7,0.18,5.8,1
6.11,10,0.17,9.67,0
10.71,15,0.16,13,0
17,21,0.11,17,0
7.09,12,0.2,9.5,0
5.2,5,0.21,5.2,0
11.05,10,0.31,8.57,0
13.88,21,0.17,18.6,0
23,25,0.16,23,1
10.07,15,0.23,15,0
25,25,0.14,25,0
16.67,25,0.1,16.67,0
5.23,5,0.23,5.5,0
10.36,10,0.3,10,0
15.83,25,0.14,0,0
9.67,16,0.2,13,0
9.33,20,0.14,12.5,0
7.74,15,0.23,10,0
9.75,10,0.17,11,0
12.75,15,0.09,15,0
8.75,10,0.17,8.75,0
10,15,0.11,15,0
5.5,15,0.19,15,0
3.83,5,0.4,3.67,0
33.33,48,0.14,35,0
8.25,10,0.24,10,0
8.36,12,0.19,11,0
13.33,10,0.18,13.33,0
12.5,15,0.09,12.5,0
12.8,17,0.16,15.67,0
7.91,13,0.17,11.5,0
11.53,10,0.18,20,0
11.67,15,0.3,12.5,0
25,25,0.06,25,0
15.09,30,0.32,21.5,0
15,20,0.1,15,1
23.75,25,0.15,25,0
20,20,0.07,20,0
7.25,10,0.22,7.25,0
10.33,15,0.21,12,0
7.8,20,0.17,20,0
11.13,15,0.36,15.83,0
5.39,10,0.32,10,0
14,20,0.24,17.33,0
22.5,25,0.07,25,0
13,16,0.1,16,0
18.4,25,0.11,25,0
15,10,0.07,15,1
18,21,0.07,18,0
5.21,7,0.22,5.67,0
11.75,20,0.16,14,0
8.86,15,0.26,11.5,0
8.15,12,0.19,12,0
8.67,10,0.14,8.67,0
6.86,15,0.14,12.5,0
11.5,16,0.11,13.67,0
10.08,11,0.18,10.33,0
12,15,0.15,14,0
3,2,0.27,3.67,0
20,20,0.08,20,0
12.5,20,0.14,10,0
11,10,0.24,10,0
14,21,0.13,21,0
15,20,0.1,15,1
7,10,0.28,7.12,0
18.25,25,0.21,23.4,0
17.5,20,0.09,17.5,0
21,28,0.15,33.33,0
14,17,0.15,15.67,0
21,22,0.08,21,0
18.12,50,0.16,34.5,0
13,16,0.08,13,0
9,15,0.21,10,0
15.4,15,0.23,15.4,0
8,10,0.15,8,0
8.8,10,0.17,10.67,0
15,15,0.11,15,1
15.67,25,0.12,15.67,0
15.33,10,0.27,10,0
6.2,11,0.15,7,0
15,20,0.09,15,0
19.27,25,0.15,25,0
15,15,0.07,15,0
9.88,15,0.16,13,0
6,5,0.18,6,0
6.74,8.45E+00,0.23,6.74,0
29,32,0.09,31,0
29,25,0.08,25,0
15,15,0.07,15,0
22.5,25,0.11,22.5,0
10.12,14,0.15,14.33,0
11.06,10,0.25,11.75,0
5.4,7,0.26,5.57,0
27,50,0.1,35,0
13.6,20,0.1,18.5,0
10.44,12,0.24,11.43,0
10.2,10,0.26,10.71,0
9,10,0.21,12,0
11,10,0.3,11.67,0
6.62,10,0.2,8.4,0
13.75,15,0.11,15,0
11,10,0.16,15.67,0
4.17,10,0.21,6,0
4.85,5,0.36,5,0
21.14,35,0.11,32.5,0
13.2,15,0.1,18,0
6.83,10,0.2,9,0
17,35,0.1,35,0
13.8,17,0.14,15.67,0
14.33,20,0.1,20,0
7.8,13,0.24,11,0
16.25,30,0.11,20,0
10.87,12,0.17,12,0
90,100,0.09,75,0
8.33,10,0.19,8.33,0
10,15,0.12,10,0
12.33,16,0.17,14,0
8.41,10,0.35,10.33,0
20,20,0.07,20,1
10.87,15,0.19,13,0
13.71,25,0.13,22.5,0
11.33,12,0.12,11,0
7.29,10,0.2,9.33,0
9.75,16,0.12,14,0
12,15,0.17,12.67,0
7.88,10,0.17,10,0
6.56,6,0.26,6.83,0
3,3,0.32,3.67,0
9.54,16,0.2,16,0
8.55,12,0.23,12.4,0
13,19,0.18,17.67,0
10.15,14,0.19,13,0
20,20,0.1,20,0
15,25,0.11,22.5,0
37.5,50,0.1,37.5,0
8.33,10,0.15,8.33,0
7.08,14,0.23,12.67,1
10,20,0.14,10,0
14,18,0.12,14,0
9,15,0.14,15,0
13.33,20,0.16,20,0
11.85,20,0.26,11.5,0
22.43,25,0.13,22.5,0
6.25,6,0.29,8.33,0
20,20,0.09,20,0
13,16,0.06,16,0
7.81,10,0.27,10,0
15.4,18,0.11,15,0
12.33,15,0.12,15,0
19,25,0.08,19,0
25,25,0.07,25,0
12.5,20,0.11,5,0
4.68,5,0.35,5,0
10,15,0.15,8.33,0
3.86,5,0.28,5.17,0
6.53,7,0.22,7.4,0
6,5,0.23,7.33,0
22.5,30,0.12,27.5,0
4.37,5,0.3,4.2,0
15,15,0.08,15,0
5.19,3,0.28,5.8,0
12.5,20,0.09,12.5,0
5.92,9,0.22,7.17,0
10.53,100,0.39,100,0
20,20,0.06,20,0
31.5,48,0.17,49,0
13.71,15,0.2,15,0
12.5,15,0.1,15,0
20,20,0.07,20,0
15.67,17,0.1,15.67,0
11,15,0.12,11,0
15,20,0.16,20,0
4.04,5,0.34,4.5,0
8.6,10,0.18,10.67,0
13.62,18,0.14,17.5,0
5.75,7,0.26,7.38,0
10.56,22,0.16,22,0
14,20,0.13,11,0
9,3,0.14,15,0
10.33,15,0.1,13,0
4.53,5,0.32,4.88,0
4.5,4,0.24,4.5,1
6.92,10,0.25,9.5,0
6.4,10,0.2,6.4,0
15,20,0.11,15,0
26,50,0.09,37.5,0
9.76,20,0.38,13.33,0
4.73,10,0.52,6.18,0
12.33,12,0.11,12.33,0
8.33,15,0.13,7.5,0
8.67,14,0.16,12.67,0
12.32,23,0.28,20.5,0
15,15,0.05,15,0
10,20,0.15,20,0
15.38,10,0.33,10,1
15,20,0.09,20,0
15.67,17,0.13,15.67,0
10.4,10,0.16,10,0
21.44,50,0.21,36,0
12.43,19,0.11,18,0
10,15,0.15,15,0
12.5,15,0.07,15,1
10.13,20,0.24,12,0
7.62,17,0.15,16,0
9.1,20,0.2,20,0
5.33,7,0.26,5.2,0
5.77,10,0.2,8.33,0
9.89,20,0.17,17.5,0
10.56,20,0.15,20,0
35,50,0.14,50,0
4.55,15,0.35,12.5,1
15,15,0.08,15,0
50,50,0.11,50,0
12,10,0.12,12,0
15,20,0.07,20,0
3.92,5,0.26,4,0
15.62,10,0.18,17.5,0
9.1,11,0.34,10.17,0
11.75,50,0.3,32,0
6.56,8,0.31,8.6,0
10.33,10,0.12,0,0
11.45,17,0.41,15.33,0
11.14,15,0.3,13.4,0
17.2,25,0.17,19,0
7.09,8,0.19,8.67,0
8.82,8,0.39,8.6,1
10.14,13,0.16,13,0
3.92,5,0.32,4.62,0
9.32,5,0.29,7.6,0
15,15,0.11,15,0
12.5,15,0.07,15,0
13.33,10,0.23,17.5,0
15,15,0.08,15,0
5.62,7,0.43,5.73,0
6,15,0.17,10,1
11.33,12,0.14,11.33,0
11.25,20,0.11,20,1
8.2,5,0.19,11.67,0
10.67,15,0.1,15,0
25,25,0.06,25,0
7.16,15,0.26,17.5,0
15.2,25,0.16,50,0
10.33,15,0.1,11,0
9,10,0.24,9.6,0
15.67,11,0.12,15.67,0
19.97,25,0.28,29.2,0
9.5,15,0.11,12,0
5.29,7,0.29,5.67,0
20,20,0.08,20,0
70.44,25,0.13,25,0
8.25,20,0.14,20,0
25,25,0.07,25,0
7.78,10,0.16,11.25,0
7.62,11,0.28,9.83,0
7.88,12,0.22,10.4,1
15,15,0.08,15,0
8.14,15,0.25,12.25,0
10.33,16,0.1,16,0
14.94,20,0.26,17.5,0
7.89,10,0.25,9,0
10.18,10,0.31,10.25,0
15,20,0.17,15,0
5.55,15,0.19,12,0
37.5,40,0.08,37.5,0
13,20,0.14,15.33,0
9.7,10,0.22,10.5,0
5.18,5,0.29,5,0
17.5,20,0.09,17.5,0
12,16,0.12,12,0
18,18,0.08,18,0
15.8,20,0.14,18.5,0
19.5,25,0.16,23.67,0
9.86,15,0.12,15,0
22.5,25,0.13,22.5,0
9.8,13,0.51,13.88,0
9.02,13,0.55,13.33,0
13.4,16,0.12,15,0
5.33,7,0.22,5.33,0
5.5,7,0.3,6.29,0
6.12,10,0.23,10,0
12.5,20,0.16,20,0
10.33,10,0.25,10.4,0
4.42,5,0.26,4,0
8.5,15,0.15,10,0
42.14,50,0.11,50,0
7.25,8,0.15,7.25,0
12,15,0.14,13.75,0
14.33,15,0.07,14,0
12.4,14,0.24,12.8,0
10,10,0.17,10,0
17.2,10,0.15,13.75,0
15.5,20,0.13,20,0
12.14,15,0.13,15,0
20,20,0.12,20,0
11.33,25,0.17,10.67,0
25,25,0.07,25,0
13.75,25,0.16,13.25,0
16.29,25,0.21,21.17,1
30.9,25,0.14,25,0
12.5,10,0.12,15,0
25,25,0.08,25,0
26.43,30,0.11,30,0
20.14,25,0.2,25,0
7.5,15,0.16,5,0
14,20,0.1,15,0
12.18,10,0.22,14,0
7.44,18,0.26,18,0
5.62,6,0.32,6.17,0
14.46,18,0.19,16,0
13.5,17,0.08,13.5,0
20,30,0.1,27.5,0
11.08,13,0.24,13,0
6.75,11,0.19,7,0
8.87,10,0.38,9.25,0
13.33,15,0.12,12.5,0
20,20,0.1,20,0
8.5,11,0.17,8.5,1
20,20,0.06,20,0
15,15,0.08,15,0
14.29,20,0.18,15.6,0
6,5,0.18,6.67,0
15.48,10,0.37,19,1
15,15,0.08,15,0
5.09,5,0.33,5,1
14.67,20,0.09,20,0
10.11,5,0.16,10,0
9.12,15,0.24,10.5,0
7,15,0.14,10.33,0
11.5,10,0.09,15,1
14.11,10,0.16,11,0
50,50,0.07,50,0
8.38,10,0.25,7.5,0
8.33,10,0.26,11.25,0
6.4,10,0.34,7,0
10.67,20,0.1,20,0
3.38,5,0.39,3.75,0
2.96,2,0.35,3.4,0
8.25,10,0.18,10,1
11.67,15,0.11,15,0
10,15,0.09,10,0
10,15,0.18,15,0
6.56,10,0.21,7.57,0
11.38,10,0.19,10.17,0
15,15,0.08,15,0
9,13,0.15,10.33,0
13.8,25,0.1,20,0
25,10,0.12,32.5,0
29.59,35,0.25,38.17,0
8.75,20,0.15,16,0
13.67,16,0.11,13.67,0
15.8,23,0.24,20.6,0
10.33,15,0.14,13,0
15,15,0.07,15,0
4.6,5,0.26,5.33,0
8.14,20,0.2,15,0
13.33,10,0.12,7.5,0
19.67,25,0.09,24.5,0
20,20,0.07,20,0
5.83,7,0.31,6.38,0
17.83,35,0.19,30,0
3.71,3,0.49,4.67,0
13.4,15,0.18,15.25,0
8.25,10,0.18,12.5,0
2.97,10,0.68,3.33,0
10.33,15,0.14,12.5,0
25,25,0.07,25,0
30.25,41,0.14,33.67,0
11.57,15,0.1,15,0
4.87,10,0.23,6,0
5.43,7,0.2,5.83,0
9.82,12,0.16,10.67,0
12.86,16,0.13,16,0
11,15,0.15,12.5,0
6.29,10,0.34,10,0
15,15,0.07,15,0
13.57,13,0.13,23,0
13.67,20,0.07,20,0
10.25,18,0.18,17,0
15.33,25,0.12,18.33,0
25,25,0.06,25,0
8.93,16,0.23,16,0
25,25,0.07,25,0
8.6,15,0.12,15,1
12.33,15,0.09,15,0
10.5,15,0.22,13.5,0
11.67,25,0.17,11.67,0
7.75,7,0.21,9,0
13.38,19,0.24,21.75,0
25,50,0.13,30,0
9.5,11,0.16,9.5,0
24.14,25,0.11,32,0
27.5,45,0.12,45,0
7.45,5,0.19,7.5,0
7.25,10,0.15,6.33,0
25.2,31,0.11,28.5,0
13.5,36,0.13,36,0
15.33,20,0.1,15.33,0
8.33,7,0.62,8.17,0
7.36,11,0.26,9.5,0
25,25,0.07,25,0
11.78,20,0.23,18.33,0
7.36,20,0.38,7.78,0
15,25,0.08,25,0
17.5,20,0.1,17.5,0
11.53,10,0.21,13.5,0
15,20,0.08,20,0
4.85,5,0.41,5,0
20,20,0.06,20,0
20,20,0.11,20,0
11.75,21,0.16,19,0
20,25,0.1,20,0
15,15,0.22,15,0
15,15,0.08,15,0
8.18,10,0.27,11.25,0
3.89,5,0.58,5,0
8,10,0.21,10,0
25,25,0.07,25,0
5.75,5,0.31,7.6,0
6.28,20,0.21,10.33,0
15.25,20,0.13,20,0
11.8,20,0.09,20,0
6.92,10,0.29,8.75,0
22.5,25,0.15,20,0
18.57,25,0.19,25,0
10.5,10,0.24,10,1
15,15,0.06,15,0
9.67,17,0.17,15.67,0
5,5,0.21,4.5,0
20,20,0.11,20,0
33.75,45,0.1,32.5,0
9.75,10,0.18,10.33,0
4.1,6,0.33,3.86,0
6,10,0.19,9.33,0
10.45,15,0.17,15,0
15.69,25,0.18,25,0
15,20,0.09,20,0
11.11,15,0.18,13,0
12.33,22,0.08,22,0
16.83,25,0.1,22.5,0
20,20,0.09,20,0
34.88,44,0.16,41,0
6.27,7,0.35,5.44,0
10.38,8,0.19,11.33,0
7.88,11,0.25,10.75,0
14.22,10,0.14,12.5,1
5,10,0.29,7.33,0
17.36,25,0.18,27,0
12.69,10,0.2,16.25,0
7.8,11,0.19,8.83,0
6,6,0.18,7.5,0
7.83,12,0.22,10.67,0
15,15,0.07,15,0
17.5,25,0.08,17.5,0
9.09,10,0.17,10,0
8,10,0.15,8,0
9.5,15,0.09,15,0
8.47,15,0.28,12.33,0
5.8,7,0.43,7.5,0
4.88,5,0.22,5.17,0
9.38,10,0.17,15,0
13.61,10,0.43,16.67,0
5.62,5,0.21,5,0
10.43,16,0.12,15,0
10,5,0.12,10,0
25,25,0.07,25,0
8.22,9,0.39,9.44,1
5.62,6,0.2,6.17,0
6.73,12,0.2,11,0
8.78,15,0.15,12,0
6.48,7,0.28,5.5,0
6,5,0.33,4.33,0
6.25,10,0.2,6.25,0
15.82,25,0.17,20,0
15,20,0.09,15,0
19.65,25,0.47,34,0
12.83,20,0.1,19,0
15.81,12,0.25,8,0
10,10,0.21,10,0
2.81,3,0.58,3,0
3.16,5,0.62,4,1
4.38,7,0.3,5.83,0
18.33,20,0.12,12.5,0
16.62,15,0.21,17.67,0
11.75,16,0.1,16,0
8.75,10,0.27,10,0
26.67,50,0.08,37.5,0
12.5,15,0.09,12.5,0
15,15,0.09,15,0
20,20,0.07,20,0
14.2,25,0.18,14.5,0
8.72,12,0.31,11.33,0
22.5,25,0.09,22.5,0
12,10,0.15,13,0
35.67,42,0.1,35.67,0
13,15,0.13,14,0
4.82,3,0.19,6.6,0
7.82,11,0.29,9.4,0
12.4,15,0.15,15,0
4.81,5,0.51,5,0
10,20,0.12,11.67,0
50,50,0.07,50,0
7.58,10,0.35,10,0
12.38,10,0.36,14,0
50,50,0.06,0,0
15,15,0.08,15,0
14,20,0.09,20,0
10,15,0.14,14,0
5.14,5,0.26,5.4,0
12.5,15,0.11,12.5,0
5.75,11,0.36,7,0
15,25,0.19,18,0
21.67,50,0.11,21.67,0
13,16,0.12,13,0
13,16,0.09,13,0
18.33,20,0.16,20,1
6.76,11,0.28,9.33,0
12.67,18,0.09,18,0
8,14,0.13,9.67,0
17.31,15,0.23,18.62,1
13.44,22,0.14,22,0
13.87,30,0.2,27.5,0
50,50,0.08,50,0
11.93,15,0.23,15,0
15.33,21,0.27,16,1
7.95,10,0.23,10,0
7.42,15,0.19,15,0
31.75,25,0.12,34,0
3.96,10,0.44,5.38,0
25,25,0.06,25,0
16.67,20,0.11,16.67,0
100,100,0.04,100,0
10.69,10,0.41,17.09,0
15.67,12,0.11,15.67,0
6.24,10,0.24,9,0
11.6,20,0.12,18,0
20,20,0.09,20,0
25,25,0.06,25,0
9,15,0.09,15,0
15.33,18,0.21,19.5,0
12,18,0.11,18,0
12.5,10,0.12,18,0
15,15,0.08,15,0
6.5,7,0.22,7.33,0
4.16,5,0.41,8.33,0
12,10,0.28,9,0
11.67,20,0.08,20,0
4.71,11,0.23,10,0
15,20,0.1,20,0
12.57,21,0.24,17.8,1
30,30,0.11,30,0
11.4,15,0.18,15,0
33.91,25,0.18,40,0
21.25,20,0.08,20,0
15.67,17,0.15,18.5,0
5.5,5,0.54,7.43,0
20,20,0.07,20,0
16.5,20,0.12,20.33,0
15,15,0.08,15,0
15.71,25,0.12,25,0
7.07,5,0.22,9,0
4.84,5,0.27,5,0
11.67,15,0.27,11.67,0
21.04,85,0.18,80,0
5.06,10,0.25,8.67,0
9.6,10,0.21,10,0
13.8,19,0.11,17.67,0
14.92,15,0.18,25,1
15.75,20,0.18,6.5,0
9,12,0.13,12.33,1
7.28,12,0.23,12,0
16.43,20,0.12,20,0
7.08,9,0.27,10,0
18,18,0.08,18,0
14,20,0.11,20,0
7.6,5,0.26,8.14,0
10,15,0.11,10,0
6.5,10,0.16,6.67,0
15,15,0.11,15,0
12.4,15,0.1,15.5,0
20,20,0.08,20,0
5.35,6,0.27,6,0
14.25,20,0.1,20,0
10.25,12,0.31,11,0
12.5,15,0.11,12.5,0
12.14,25,0.1,12.5,0
6.69,12,0.46,8.33,0
5,3,0.25,5.2,0
19.89,50,0.24,50,0
11.4,15,0.22,12.86,0
12.48,20,0.35,19,0
14.92,26,0.2,22,0
10,15,0.1,10,0
23,25,0.11,25,0
16,22,0.18,21.4,0
11.67,10,0.11,11.67,0
20.22,25,0.15,25,0
25,25,0.1,25,0
7.5,10,0.18,7.5,0
7.95,6,0.35,5,0
28.75,35,0.1,32.5,0
5.2,7,0.25,5.2,1
14.22,20,0.2,18.5,0
7.71,13,0.23,11.67,0
15,15,0.07,15,0
9.4,10,0.2,10.5,0
5.9,5,0.44,5.5,0
28.33,50,0.09,25,0
17.5,25,0.06,25,0
18.33,25,0.16,21.67,0
15,20,0.1,15,0
11.57,18,0.12,9,0
3.1,5,0.69,3.44,0
15.75,20,0.23,20,0
8.29,7,0.38,10.31,1
15.2,20,0.14,20,0
8.5,15,0.12,12,0
9.83,15,0.18,9.33,0
20,20,0.08,20,0
10.67,25,0.13,16.33,0
8.75,15,0.18,15,0
6.67,5,0.16,7.5,0
19.31,20,0.15,19.67,1
11.37,10,0.36,12.5,0
9,15,0.27,15,0
12,18,0.13,16,0
8.29,14,0.25,12.67,0
6.25,6,0.24,12,0
8.86,11,0.17,10,0
13.75,35,0.11,35,0
8.24,12,0.28,12,0
7.27,15,0.19,15,0
7.93,10,0.35,14,0
8.9,12,0.21,10.67,0
9.27,10,0.24,14,0
10,20,0.11,20,0
6.41,8,0.54,7.57,0
6.6,5,0.2,6.6,0
19.67,10,0.18,18.2,0
17.65,37,0.29,31.5,0
17,20,0.14,20,0
11.33,15,0.2,13.33,0
7.61,11,0.37,9.86,0
12.96,15,0.34,13.67,0
25,25,0.07,25,0
28.29,30,0.22,28.29,0
11.45,11,0.17,15,0
10.33,15,0.09,15,0
13.57,15,0.19,16,0
11,15,0.11,12.5,0
15.14,25,0.16,15.33,0
13,21,0.11,18,0
6.58,12,0.18,9.75,0
12.5,20,0.09,12.5,0
15,10,0.13,20,0
15.25,25,0.12,22.5,0
18,25,0.1,22.5,0
30,30,0.07,30,0
3.61,4,0.39,4.5,0
20,25,0.08,25,0
11.26,4,0.24,10,0
10.57,20,0.11,20,0
8,12,0.16,11,0
5.61,10,0.45,5.5,1
8.75,5,0.18,10,0
16,25,0.12,22.5,0
11.25,20,0.11,16.5,0
11.71,15,0.23,0,0
10.25,20,0.17,11.67,0
9.86,15,0.23,11.67,0
16,17,0.12,16,0
6.55,5,0.17,6.67,0
9.45,20,0.17,18.5,0
3.67,4,0.24,3.86,0
5.19,5,0.31,5,0
9.5,40,0.54,17.75,0
18.75,25,0.1,20,0
6,6,0.19,6.8,0
11.67,20,0.1,20,0
4.42,5,0.37,4.75,0
11.43,15,0.13,15,0
19.83,21,0.19,21,0
6.36,5,0.24,5,0
7.17,11,0.21,7.17,0
14.5,20,0.1,18,0
20,25,0.11,25,0
12.5,15,0.09,12.5,0
